"clust","VPD_kPa.mean","GRIDMET_Precip_mm.mean","EVI.mean","jrcStandingWater.mean","irrWater.mean","pdsi.mean","Mean_Bird_Diversity.mean","amecro_abundance.mean","amerob_abundance.mean","cowscj_abundance.mean","houfin_abundance.mean","houspa_abundance.mean","competent_bird_abundance.mean","trans_mean","abund_mean","bite_mean","airT_mean","NLCD_majority2","Chick_mean","Cattl_mean","CApop_mean","NumObservations.sum","MIR_Tar.mean","VPD_kPa.mean_std","GRIDMET_Precip_mm.mean_std","EVI.mean_std","jrcStandingWater.mean_std","irrWater.mean_std","pdsi.mean_std","Mean_Bird_Diversity.mean_std","amecro_abundance.mean_std","amerob_abundance.mean_std","cowscj_abundance.mean_std","houfin_abundance.mean_std","houspa_abundance.mean_std","competent_bird_abundance.mean_std","abund_mean_std","trans_mean_std","bite_mean_std","airT_mean_std","Chick_mean_std","Cattl_mean_std","CApop_mean_std","NumObservations.sum_std","MIR_Tar.mean_std","xcoord.x","xcoord_scale","ycoord_scale","ycoord.y"
199,2.33117994807289,0.682761140888687,0.239267447126986,0,897044.85959329,0.359625100490759,3.3789100322754,3.1557183422003,1.38456881438787,5.06428249944357,7.51757313660704,1.54670707592377,18.6688498685626,14.7689669571775,828751225.743017,0.096114487704618,25.60517933382,"Developed",1239.00477517879,464.747508411164,9.87449850976806,35,0,0.663715184887151,0.758153885625961,-0.31536501186544,-0.389719314877694,-0.454359158103557,1.56226662248565,0.409806093374547,-0.298730478482214,-0.991173299338187,1.18801074124514,-0.622735104247512,-0.651793938568459,-0.363200115575849,0.181652492591681,0.828012449802946,-0.194786249114087,1.20797545604711,-0.659551070729718,-0.687849147475084,0.63817086645227,1.0148706918476,-0.286006349927733,-121.278343642117,0.919424472429986,1.03798769026462,38.7595848056258
201,2.3071677948469,0.694028403934614,0.253378214212618,4920.49029660692,901751.801532581,-0.131216964140574,3.61530796355627,2.57922479064593,1.78864604440334,5.00082523877445,9.57647504003427,2.03741702343406,20.9825881372921,14.1110989881333,777096621.128205,0.094327852619997,25.1061350897935,"Natural",15242.2282104324,908.216539985345,7.17741966043303,2,0,0.581517220646099,0.789527643172993,-0.0970594095380342,-0.380378311865373,-0.452120828141359,0.831473424365901,1.32750174455205,-0.638580495812263,-0.346573331642647,1.13955394616172,0.173132210235349,-0.231133259251251,0.0691586936045688,-0.220291206110123,0.672927156032957,-0.280874389421395,0.713454603814705,0.0423103432534744,-0.281516556057802,0.224211115796746,-0.891555231235357,-0.286006349927733,-121.345941604598,0.663641232963431,0.948567486828502,38.7335349130976
202,2.16912145153278,0.192361731100709,0.218524327729334,110.478630514706,504182.577151709,-0.565686287833195,3.22323550103432,4.96589818968091,2.20029778433324,3.5928610604092,10.786236960733,3.92858473082307,25.4738787259794,14.1442490184694,737513311.175812,0.091487350682796,24.9363353735656,"Developed",44931.2890625,1680.84558105469,22.3633190138546,10,0,0.108959500205623,-0.607366038882862,-0.636278761399614,-0.389509583497643,-0.641180119387626,0.184611125013597,-0.1945217006335,0.76839273716883,0.310109793636313,0.064414065296271,0.640764966020097,1.3900686269737,0.908427800595824,-0.528303669428106,0.680741918926228,-0.417742590106491,0.545193970848897,1.5303681697826,0.426411930735399,2.55501101486984,-0.429391371094034,-0.286006349927733,-121.436724631988,0.32012826330962,-0.226266395374927,38.3912823214699
204,2.18072969139231,0.1964045710627,0.200109486039704,1656.48985739315,284846.813192849,-0.364966842597235,3.40376155701906,5.38636816780906,2.14882797161334,6.24453590046814,9.20707977106704,3.22755913162841,26.214370942586,14.3563901142458,757540881.869663,0.092503030409806,25.2511548010151,"Developed",41219.2284916321,1399.61969461059,12.7943288463461,9,0,0.148696614819831,-0.596108728189758,-0.921172068930136,-0.386574653306375,-0.745482619521023,0.483453493829283,0.506279594893027,1.01626494487754,0.228003114140228,2.08926769114988,0.0303426872346392,0.789115036625304,1.04680055316959,-0.372461689788018,0.730751899206876,-0.368802557752501,0.857159840459003,1.34431443057699,0.16873611782277,1.08631951378762,-0.4871618536117,-0.286006349927733,-121.401906198035,0.451877379744234,-0.126323313466751,38.4203977388208
205,2.1684664842994,0.233942934017989,0.228654625783737,2291.60076545267,831401.175895022,-0.550113540258995,3.42892364740473,4.37373518635551,2.51514998426416,5.11599130586846,10.9828080160436,2.81669609518808,25.8043805877198,12.0041046479837,700763208.138936,0.085972211361766,24.7447776580725,"Developed",46710.5325298344,1589.22591710039,10.7522793529346,8,0,0.106717428338046,-0.491582944663524,-0.47955441005131,-0.385368965956593,-0.485575227038761,0.2077967051081,0.603958710764921,0.419305385888423,0.812374466893373,1.22749626284691,0.716749391326932,0.436903052963216,0.970187332045518,-0.814269895526729,0.176225915678373,-0.683486888855611,0.355372555511,1.61954637518492,0.342464568397192,0.77289660465492,-0.544932336129365,-0.286006349927733,-121.336081649537,0.700950216162545,-0.141680794863656,38.4159237975355
206,2.19443227593056,0.231782841126875,0.28150832728595,0,768426.635973164,-0.0527472914623167,3.18853092390007,7.92461183711926,2.3538954191916,5.04099800463263,8.90133806327385,3.35663733711799,27.5774806613353,14.3490313694689,870711524.024595,0.107579029813334,24.6923138536908,"Developed",18283.3603362427,563.85861276564,14.5431325136518,48,0,0.195603051876317,-0.497597735511011,0.338137432755871,-0.389719314877694,-0.515522016563848,0.948303474567538,-0.329244704931772,2.51259071066818,0.555134811413286,1.17023039614708,-0.0878415892972918,0.899767216964803,1.30151929242628,0.508161186554119,0.729017154320053,0.357627121758204,0.30338428880971,0.194736197471966,-0.597037683757698,1.35473373914178,1.76588696457725,-0.286006349927733,-121.491681104577,0.112179028265452,0.311751683101267,38.5480177412517
208,2.02077169625088,0.253293761448738,0.373148292551446,489710.103456331,4932648.52679707,-1.21962114720617,3.13878051770247,5.06524949514081,2.71479191988364,3.15588394900929,13.4886702687299,3.20379845844318,27.6283940912068,13.1074523209586,1021820059.63964,0.126194030067439,23.3545853855374,"Agriculture",17256.7304013156,1370.29614108303,0.26678778577925,3,0,-0.398868671848128,-0.43770045646101,1.75588585799326,0.539940795356447,1.46472391544303,-0.789003774113084,-0.522375546494062,0.826961549935725,1.13085117305686,-0.26926737824508,1.68538896477611,0.768746220028364,1.31103327687648,1.68399292824376,0.436328255426502,1.25458183147494,-1.02221886170302,0.143280049457403,0.141868141377782,-0.836463639192012,-0.833784748717692,-0.286006349927733,-121.591734829234,-0.266413238042205,-0.984532330359227,38.1703842989302
209,2.26104493452551,0.353098422927429,0.264774944402449,64497.0351088486,249723.337080413,0.12565212869997,3.49496097012534,5.2068146843328,1.77398981772495,5.66913081779801,9.26668585850619,2.51396189147761,24.4305830698396,14.5479602925667,849281353.873672,0.103191118768602,25.0291465025764,"Developed",22010.2775456491,840.041176107249,16.1483641550148,4,0,0.423630287820397,-0.159793813247607,0.0792577271247419,-0.267278874409195,-0.76218516864379,1.21391453807944,0.860315285239802,0.91041596476918,-0.369953523699175,1.64988083632974,0.0533833851222209,0.177384417908991,0.713471407468683,0.34140505864445,0.775912507080262,0.14619776781433,0.637163849601039,0.381534572466608,-0.343982862165062,1.60111188643503,-0.776014266200026,-0.286006349927733,-121.402288496396,0.450430804882637,0.403541865430132,38.5747580560008
219,2.32097050072249,0.528389795271635,0.187262221822274,110.073644301471,119477.108890548,0.197572799157083,3.31669988643874,3.60435535052828,1.81827497439599,4.40026764337883,8.96765680888828,2.38498036711618,21.1755351443076,14.6481146078256,790577306.206128,0.09393594986383,25.8768069965926,"Developed",17021.7956738401,786.080606758883,15.7959265305245,3,0,0.628766391235405,0.328306002439356,-1.11993020420552,-0.38951035231888,-0.824122205212509,1.32099406642783,0.168306601462357,-0.034253461100027,-0.299308091491948,0.680960303306279,-0.0622061173575348,0.066815117383225,0.10521391182679,-0.11539297948231,0.799522809048338,-0.299758032617556,1.47714105587531,0.131504787798391,-0.393424731645425,1.54701818013067,-0.833784748717692,-0.286006349927733,-121.380261436284,0.53377877255184,0.724822433757995,38.6683535070816
223,2.29950879084908,0.500733740517142,0.234780142651929,0,271786.295053519,0.283588113952483,3.51419682683872,2.85470643243772,1.55017978935767,5.25406462622412,8.46204076614859,1.87391976242487,19.994911376593,14.585922746191,795693101.256125,0.095189726901114,25.4299720931956,"Developed",11722.0634765625,522.621704101562,15.1710129720523,10,0,0.555299058084426,0.251297561876806,-0.384787439456297,-0.389719314877694,-0.751693392768313,1.44905849186337,0.93498879002428,-0.476180690151611,-0.726984126611307,1.33293085804395,-0.257651699988182,-0.371291145252095,-0.115404423962537,-0.0755850746589224,0.78486174697274,-0.239345397475174,1.03435631307937,-0.134125304509433,-0.634821381753552,1.45110364618585,-0.429391371094034,-0.286006349927733,-121.267477855451,0.960539411560882,0.920279038563935,38.7252939227088
225,2.22538620271133,0.522124872084615,0.231548572915855,34972.7187438707,365490.745850567,-0.188691291604895,3.58270416784958,3.79953408357725,1.55244478670972,4.98361787413949,9.39773958949014,1.47241248808722,21.2057488220038,13.8889868597312,760585028.620034,0.093036308993023,25.2844508842976,"Developed",17365.50390625,604.694702148438,17.2041564599614,34,0,0.301563968529611,0.310861288464086,-0.434782579579818,-0.323327501980344,-0.707133361538786,0.745902421788971,1.20093396381982,0.0808067952208029,-0.723370913315644,1.126414177233,0.10404212741467,-0.71548290992003,0.110859818231276,-0.348774051224924,0.620566612118403,-0.343106789271269,0.890154124388641,0.148731931756514,-0.559621240126088,1.7631596216755,0.957100209329934,-0.286006349927733,-121.285745187486,0.891417840542594,0.521062150110374,38.6089940638398
234,2.31836619295497,0.539682435368006,0.194771678698758,0,68568.1230129666,0.155288532687051,3.27662174590166,3.59988423707871,2.25312168205505,3.44130842425522,10.1548675881609,2.87292477402715,22.3221067055771,13.8791728716876,662817971,0.081151607625153,25.428161549781,"Developed",22917.6653539648,1119.46570090702,1.64874879279038,1,0,0.619851372464167,0.359750422526586,-1.00375250127668,-0.389719314877694,-0.848331364769742,1.25803887869959,0.0127234494488043,-0.0368892373012075,0.394376563045035,-0.0513135119270525,0.39670950803094,0.485105039406656,0.319469051040451,-1.10953590477167,0.618253070054624,-0.915765329156983,1.03256218062897,0.427014136019972,-0.0879575634775682,-0.624354069603778,-0.949325713753022,-0.286006349927733,-121.419254185769,0.386234506231902,0.736305914495985,38.6716988745442
236,2.21954439163123,0.443425380525318,0.160721926830341,10790.7469891716,116060.159073175,-0.19408776616092,3.52223302646023,3.13630923053813,1.66171495657524,3.48634478472101,9.37879312037345,1.54235383228735,19.2055159244952,14.8102069563706,801399334.936313,0.093925142929208,25.8997476897426,"Developed",21473.6700147142,967.629204527186,4.24980707673657,1,0,0.28156638756526,0.0917221100148364,-1.53053120477482,-0.369234283091217,-0.825747094844504,0.737867847771092,0.966185278947414,-0.310172387792328,-0.549058819653006,-0.0169231574209982,0.0967183809701519,-0.655525752921562,-0.262915524182551,-0.0311827471573408,0.837734335790537,-0.30027875949236,1.49987381206504,0.354639042151221,-0.227079154057943,-0.225131985707966,-0.949325713753022,-0.286006349927733,-121.271772418231,0.944289259342656,0.433639375162841,38.5835260621535
237,2.21739127396191,0.40809181625536,0.183554796764674,56270.5172063291,530613.587341787,-0.20308180521034,3.59198716399222,2.27088250019298,2.00694091068937,3.29131465382948,10.4534360184688,2.15676944828866,20.1793435314693,5.91848534185435,641030468.730123,0.07697147528108,24.7187564621313,"Natural",25736.220703125,1344.20275878906,2.46735126739885,42,8.11688311688312,0.274195874495328,-0.00666439912758107,-1.17728723202486,-0.282896002759461,-0.628611168505573,0.724477017940979,1.23697051094121,-0.820352056780261,0.001659266741303,-0.16585071887029,0.512120958388499,-0.128818495973627,-0.0809403413415222,-1.27907256685885,-1.25839334270351,-1.11718296773202,0.329587218545435,0.568284126597369,0.117959839125616,-0.498711292656984,1.41926406947126,0.50681253269209,-121.269770044018,0.951866022665476,0.330055083257436,38.5533498875525
240,2.16607698457106,0.313434749988062,0.262418220892055,62356.7535830664,1991892.55980935,-0.991336276694998,3.28130963273375,4.50264503818763,3.03003175055443,3.21749786256955,12.4903288565123,2.76479889709045,26.0053024049144,4.14842898939662,678186190.617284,0.080736678595394,24.2678637616964,"Natural",50385.6983424516,1748.64517837191,0.055065623790508,1,0,0.0985377365221836,-0.270237534420365,0.0427972042960762,-0.271341960600694,0.0662825755411832,-0.449120453948753,0.0309218039594185,0.495299324174528,1.63373421019053,-0.222218187148651,1.29948068164904,0.39241422464993,1.00773277043615,-0.989950069559191,-1.67566507856439,-0.935758482117507,-0.117218540970744,1.80375089679331,0.48853393726461,-0.868959705596121,-0.949325713753022,-0.286006349927733,-121.293368510324,0.86257202715656,-0.405085016008067,38.3391888831804
245,2.15152630850923,0.200644864176415,0.229344400703378,0,882366.912654304,-0.644090235666241,3.15613130797418,5.02630341353921,2.19859129000395,2.31771133030974,10.5069359726179,4.30742393583825,24.3569659423091,8.10267300645732,624466512.625698,0.076149890675891,24.4987668127987,"Natural",44931.2890625,1680.84558105469,0.071913673607519,4,0,0.0487281280561387,-0.584301608081194,-0.468883003713959,-0.389719314877694,-0.46133908027826,0.0678789296481467,-0.455019860720642,0.80400235729332,0.307387526436321,-0.909306963953592,0.532801334060001,1.71482820876378,0.699714875874536,-1.40796287260011,-0.743494606858571,-1.15677062129074,0.111591579536544,1.5303681697826,0.426411930735399,-0.866373791393798,-0.776014266200026,-0.286006349927733,-121.469006573459,0.197976954857946,-0.282818016619422,38.3748077038879
247,2.25444830067303,0.611226968733313,0.285864183032647,79219.967911873,440299.006322364,0.0350678690456046,3.61275100536033,2.93711156286167,1.50144723650341,5.65875607064311,9.23072600648683,1.12023059651052,20.4482714730055,14.2579836229694,850808684.216881,0.103587425049955,24.6750668876993,"Developed",17365.50390625,604.694702148438,9.19995135310511,7,0,0.401048811331639,0.558966579500042,0.405526236402287,-0.239329025639432,-0.671559187692233,1.07904761125677,1.31757564492868,-0.427601855354317,-0.804724220984776,1.64195854356723,0.0394831255672543,-1.01739053275412,-0.0306868765787118,0.353289784350256,0.707553627932706,0.165293592724217,0.286293651210677,0.148731931756514,-0.559621240126088,0.534638345389182,-0.60270281864703,-0.286006349927733,-121.28926946836,0.878082350157125,0.623262081800883,38.6387669466406
250,2.20499142969474,0.317772061727241,0.249298502938121,0,781206.86748007,-0.981790936374249,3.27491446665213,3.87271108296295,2.68855456324384,3.56670408991836,12.5207566310149,2.52063289281734,25.1693592599574,2.10309579630815,589774957.514302,0.069188729943984,24.2474982753204,"Natural",46328.27734375,1787.64099121094,0.48066065773056,1,0,0.231748954134833,-0.258160265401594,-0.16017602266729,-0.389719314877694,-0.509444530273451,-0.434908815862311,0.00609579947679329,0.123945533620106,1.08899630476403,0.0444402601601403,1.31124251990795,0.183103128054435,0.851523493189501,-1.6779107713242,-2.15783036709255,-1.49219075657665,-0.137399432343279,1.60038720325225,0.524264210535463,-0.803637472182926,-0.949325713753022,-0.286006349927733,-121.220419544074,1.13860287510415,-0.352541973900796,38.3544957215391
255,2.30027834583231,0.672484770545354,0.198695130312001,54.9000507429534,745592.901218628,0.258336771464663,3.09913013639012,2.43061051870397,2.11314700704769,2.38100243048748,10.3691193024825,3.61037251161181,20.9042517703335,11.5298976850457,679248324.057842,0.079609727745957,25.1111312257302,"Natural",433.073315939135,694.356768135414,0.287583281285005,47,1.56028729613788,0.557933384643887,0.729539274402184,-0.943053358385744,-0.389615093243578,-0.526380326122191,1.41146287677005,-0.676298139220299,-0.726190431359313,0.171083429243652,-0.8609770511969,0.479528381633729,1.11728147647959,0.0545202970359146,-0.981685214048317,0.0644367275501501,-0.990060059244743,0.718405454226988,-0.69994549821071,-0.477467544985324,-0.833271853332121,1.70811648205958,-0.133604841506732,-121.386960914599,0.508428685015872,1.2786551883658,38.829696058113
259,2.19758510254859,0.279365128971238,0.212145866433219,0,369523.869019751,-0.416468379260136,3.26018374596992,2.54277594441934,2.02423335944138,3.2604648695133,10.4622665731266,2.61550179442261,20.9052425409232,5.84953059294499,596687107.336323,0.070018423854837,24.5027296414824,"Natural",46328.27734375,1787.64099121094,0.795898129424406,3,0,0.206395750355619,-0.365104586440373,-0.734958998038784,-0.389719314877694,-0.705215458036415,0.406775117223088,-0.0510887885419465,-0.660067537581194,0.0292448644412588,-0.189408018085767,0.515534404074855,0.264429412141054,0.0547054382846612,-1.62412476161292,-1.27464868267238,-1.45221236007898,0.115518488706166,1.60038720325225,0.524264210535463,-0.755253412068467,-0.833784748717692,-0.286006349927733,-121.219109288481,1.1435607378534,-0.194025565541127,38.4006747196072
260,2.25007444239396,0.578474886351833,0.240181676584844,212131.340656369,169658.636829491,0.252406309347368,3.57134954821663,2.61812958703663,1.36831764715439,4.21667335840813,8.62588707930363,1.06351858768023,17.892526259583,14.4285201732518,860969972.992717,0.103903641704084,24.84103732069,"Developed",10842.5523993932,849.945149362755,5.76347982185228,7,20.4081632653061,0.386076299577497,0.467768221246714,-0.301221102377603,0.0129884180173907,-0.800258979580381,1.40263327211854,1.1568553841069,-0.615645641307904,-1.01709780360515,0.540765303529966,-0.194317004429565,-1.06600685341571,-0.508268533924374,0.432358553235295,0.747755784358549,0.18053033800169,0.450759709982782,-0.178207646770848,-0.334908255300289,0.00719329180353587,-0.60270281864703,1.70736684065925,-121.236372542198,1.07823848852215,0.602570777818148,38.6327391562274
263,2.21521622255987,0.392495255861994,0.270317548303904,287776.02316757,2987561.49009404,-1.19709680657629,2.91274466204383,4.9972435090871,2.14610994390177,3.02973062179651,9.18171177313723,2.83748104089342,22.192276888816,13.1029875010718,811570483.321429,0.10486112489681,24.2699970539127,"Agriculture",7235.365234375,756.371032714844,0.045377613442477,49,1.60408506516199,0.266750278272274,-0.050093109574346,0.165006536939723,0.156591425971791,0.539761030944001,-0.755468272348756,-1.39984566911397,0.786871187300122,0.223667208909917,-0.365599710611528,0.0205367026209023,0.454720929744282,0.295208284068856,0.0479627430161739,0.435275722188289,0.226666198730502,-0.115104585149205,-0.359004982173491,-0.420646402949881,-0.870446664847983,1.82365744709491,-0.129326881876303,-121.612826927037,-0.346223411384552,0.825112863200548,38.6975701137118
267,2.53769600017559,0.272128755054179,0.264325745188025,1207.52925379136,4886536.04193794,-1.28670359687165,3.08627589748792,3.80763280915138,1.72958334466638,3.17667796885642,9.05922529211851,3.06567554199182,20.8387949567845,14.6010074440151,820795169.265738,0.101675022540816,25.1677142034334,"Agriculture",436.241455078125,459.613006591797,0.407817806302551,3,0,1.37065716156777,-0.385254310456583,0.0723082321416092,-0.387426955027923,1.44279567459731,-0.888879887961564,-0.726198233843938,0.0855810932494584,-0.440792484602595,-0.253388792436798,-0.0268103742585525,0.650340469016998,0.0422886499471901,0.119743456767971,0.788417802144237,0.0731454103964702,0.77447555761074,-0.699786706584905,-0.692553682135586,-0.814817719516671,-0.833784748717692,-0.286006349927733,-121.952627489211,-1.6319912862646,1.38125115521364,38.8595843138708
274,2.26503437287256,0.672432330397709,0.239205057332711,340227.283664326,136248.504233606,0.41537925012946,3.46158694625505,2.69648728247691,1.1358845859493,4.01037867884593,7.59351656751675,0.891292355513703,16.3275594703026,14.4560975056714,855732921.942093,0.105248905423788,24.9547973709276,"Developed",10568.9586662897,852.893516608112,7.61325332627293,6,0,0.437286860286296,0.72939325451508,-0.316330235197071,0.256164304438412,-0.816146768678891,1.64527652782764,0.730757482419305,-0.569452819061201,-1.38788420930893,0.38323598523069,-0.593379215892601,-1.21364764241336,-0.800707478538335,0.391607110352808,0.754256843691017,0.245351214323379,0.563488626640747,-0.191920552607196,-0.332206786611477,0.291104820325574,-0.660473301164696,-0.286006349927733,-121.206754127222,1.19031130628725,0.681652575397349,38.6557772644928
275,2.28575454315001,0.578613908089374,0.191921690441497,89056.9322894984,432109.552960564,0.243839504812365,3.05446853030248,3.48603851821183,1.94027682991656,2.19979532574329,9.89649119590845,4.06508796388512,21.5876898336653,9.70562062539098,623182123.070752,0.078076829157334,25.1446085140898,"Agriculture",13973.2341325189,1007.26828194309,0.495037430304216,49,2.05700221643548,0.508215768639698,0.468155328059574,-1.04784425046024,-0.220654643952945,-0.675453584323883,1.38987853299791,-0.849674282823397,-0.104002684495096,-0.104685909676978,-0.999349168897256,0.296834266240422,1.50708590579638,0.182231573287122,-1.41795718563645,-0.365616956512702,-1.06392203022593,0.751579300771022,-0.0212934392598005,-0.190759483684071,-0.801430860688684,1.82365744709491,-0.0850880694379288,-121.469187859751,0.197290987510144,1.00626121806999,38.7503422501494
276,2.32503800063767,0.716531756266577,0.227885210270416,54.9388930376838,838304.777568902,0.117509713741716,3.50960585020064,2.29961845337732,1.83103178772573,5.13539017580506,9.36889630885166,2.24123735817692,20.8761740839367,14.8274803891121,816867709.498604,0.099259733883347,25.6298318412436,"Developed",377.726774261818,612.04517474455,12.0861660508663,38,0,0.642690182635198,0.852188354756685,-0.491457924300846,-0.389615019505806,-0.482292301803432,1.20179165396553,0.917166640428488,-0.803411860031553,-0.278957918679837,1.24230949391702,0.0928927743229032,-0.0564084530666475,0.0492735345912932,0.0891824309489551,0.841806361663789,-0.043234095758224,1.232404510438,-0.702719545356378,-0.552886301797886,0.977627513806748,1.1881821394006,-0.286006349927733,-121.339447561415,0.6882139766027,1.14687099596881,38.7913046888593
283,2.16946775435544,0.184312114380528,0.2132738998525,116998.20336945,222801.591322716,-0.518112988755255,3.23095300656213,4.91613160822541,2.52272965359177,3.9770658127563,10.6039458391644,2.81373561916711,24.833608532905,11.3032537025019,722860170.098655,0.089171478466335,24.7860475773234,"Developed",42793.4997552901,1610.93279552225,13.4564279477338,4,15.625,0.1101449577015,-0.629780242074542,-0.717507358907683,-0.167611251609322,-0.774987482957703,0.25544092116073,-0.164562380674851,0.739054727186747,0.824465854976618,0.357797844524243,0.570300440665412,0.434365187447343,0.788783127742061,-0.64232521244584,0.0110078477932091,-0.529331763531228,0.396268399684757,1.42321913849748,0.362353696008708,1.18794145153233,-0.776014266200026,1.24016999911543,-121.479334273989,0.158898074358464,-0.170113400603621,38.4076408111928
284,2.18429607018988,0.26284017057112,0.273831950384638,2035.01157811805,2237024.23695021,-0.618696135748112,3.45171841425325,3.1696174649841,2.44342111067186,3.84783543377506,10.9694822744765,2.53128435438094,22.9616406382884,9.34687472800669,665559262.08394,0.081826404971188,24.1969792163766,"Natural",53265.0078125,1741.40356445312,0.981571506779929,4,0,0.160904977564911,-0.41111842637708,0.219377334671657,-0.385856071961756,0.182852013767773,0.105687090011257,0.692447887862001,-0.290536775176758,0.697949732793251,0.259115835140018,0.711598333796287,0.19223408429406,0.438976141930806,-1.08820489883883,-0.450187441021095,-0.8832505481004,-0.187460580992736,1.94806597005392,0.481898741703782,-0.726755429885851,-0.776014266200026,-0.286006349927733,-121.283226119248,0.90094971710669,-0.0627278043853604,38.4389243817179
285,2.22340678626534,0.11519943223073,0.292585314274531,0,3912764.46448233,-0.680125533829968,3.1499876800272,5.1473971481157,2.04724162874962,3.60942762269481,11.4065677975987,3.27353623552942,25.4841704326883,13.9554168028682,774841781.883408,0.09791744604807,24.5069705616733,"Agriculture",633.626831054688,596.526733398438,4.18691482198096,10,2.33158275986961,0.294788066314016,-0.822224895612351,0.509507869376377,-0.389719314877694,0.979730243523734,0.0142275564512538,-0.478869395354225,0.875388598619729,0.0659485649993384,0.0770645091611037,0.88055348455292,0.828528869294004,0.910350969744732,-0.237836949278425,0.636226756298235,-0.107911580539976,0.119720968731046,-0.689893471664884,-0.567105216847127,-0.234784970863818,-0.429391371094034,-0.0582683362349472,-121.684359037147,-0.616893031862475,0.34523249483079,38.5577713708991
292,2.30097646924726,0.624952612498503,0.218622988638857,30206.7151761417,1546654.70635532,0.312626499470884,3.02635150289012,2.71830837209945,1.88749594898045,2.13420637685098,9.48556434622204,3.97558071469539,20.2011557588483,10.3634177760039,688090887.043575,0.084762832276814,24.7784819203382,"Agriculture",2801.39010818423,712.723542017251,0.051772088533644,49,2.14648084060012,0.560323187963802,0.597185712035663,-0.634752392978331,-0.332375229137451,-0.145444962326252,1.49229246904331,-0.958824450257437,-0.55658901916893,-0.188884057009012,-1.04943374901778,0.137990735247309,1.43035589361912,-0.0768643796034854,-0.912877941221569,-0.210548357425743,-0.741760230315352,0.388771318644743,-0.581242102506792,-0.460638818972843,-0.869465212149644,1.82365744709491,-0.0763482192014494,-121.43059688213,0.34331499337947,1.03765510520308,38.7594879169499
302,2.14423376848384,0.401953542120403,0.240587999948086,5152.79636483902,1587402.67957277,-1.25420966290258,3.27994714311607,4.99808686895243,2.58393763884778,3.65021607725692,12.2363360644866,3.48835450110349,26.9569311506472,9.01225400900346,716658868.370163,0.088117597331107,24.6654601864646,"Developed",63064.9186254357,3012.9472168095,7.89114238085484,48,8.70483682983683,0.0237644382698947,-0.0237564581025384,-0.294934933382385,-0.3799373046583,-0.126067750852676,-0.840501096419754,0.0256326257075312,0.787368358281614,0.922107252184834,0.1082111071019,1.20129991793659,1.0126816421991,1.18555974285029,-0.690579848641452,-0.529070674359751,-0.580112512111444,0.276774026170231,2.4392513954582,1.6469623438411,0.333756477978441,1.76588696457725,0.564241079958783,-121.299586998271,0.839041954158972,-0.723681779159448,38.2463752781895
315,2.03321732830756,0.289201697601354,0.34828233751629,2063222.0438604,3953546.29573608,-1.26666341880235,2.78918081399635,4.43064502044889,1.79818757755819,2.62432026218026,10.1788371412027,2.325336871186,21.357326872576,12.5676499802966,1246533171.99324,0.160776361789502,23.2457819645841,"Agriculture",21910.9127431733,1844.55866754631,0.249190984881522,3,0,-0.356265011563096,-0.337714605569415,1.37118832465199,3.52707802950018,0.999123555781657,-0.859042946758997,-1.87951994283342,0.452854430887691,-0.331352300843308,-0.675176369192086,0.405974924599335,0.0156857819333593,0.13918458872456,3.43256926910883,0.309075662933024,2.92091462157258,-1.13003607650846,0.37655426767548,0.576415556573552,-0.83916447506626,-0.833784748717692,-0.286006349927733,-121.57216741282,-0.192372291027388,-1.21155911887606,38.1042468577857
317,2.3132176164763,0.694220871129986,0.160029344992789,4252.33984892661,295880.412062542,0.245876312055333,3.29789597126685,2.01595805678888,1.89120846103005,3.12358298005743,9.74741579113953,2.95354708663286,19.7317123756488,14.3557128380131,717469913.671508,0.089172717425244,25.5868671193469,"Natural",421.224029541016,670.461975097656,2.06289438885038,45,11.7075870423477,0.602226859522617,0.790063569164844,-1.54124603652637,-0.381646721102715,-0.740235723498202,1.39291104586976,0.0953098916990733,-0.970633141928816,-0.182961711057585,-0.293932821048505,0.239209256592616,0.554218447359596,-0.164587345023092,-0.684268803369336,0.730592238623819,-0.52927206490037,1.18982922549562,-0.700539401246288,-0.499361369548331,-0.560789147235138,1.59257551702425,0.857535566769565,-121.386180826509,0.5113804523681,1.09409501160061,38.7759299897641
326,2.04817927000569,0.245098037462608,0.355935970184971,299742.393188594,5583441.29933252,-1.06943071336341,3.06162734268897,4.94536797080304,3.09678277436186,3.5649505673922,12.9492978393887,2.29739387140453,26.8537930233503,9.51752120608907,903593685.165919,0.11675608345629,23.2444534301758,"Agriculture",25669.66796875,1593.11010742188,0.207665265362975,2,0,-0.305047566084329,-0.460521496159393,1.48959655005814,0.179308247197921,1.77420063742862,-0.565391831731206,-0.821883806996993,0.756289921408582,1.74021808157389,0.0431012474005523,1.47689487084607,-0.00826833053139281,1.16628674274399,0.764029517538546,-0.409959370299443,0.799818976392067,-1.13135256893509,0.564948409184242,0.346023493612977,-0.845538028624743,-0.891555231235357,-0.286006349927733,-121.554668200995,-0.126157202222497,-0.762604988825553,38.2350361692444
